date,subs,views,subs_techtrek,views_techtrek,followers_instagram,following_instagram,media_instagram,avg_likes_instagram,avg_comments_instagram,followers_twitter,following_twitter,tweets_twitter,favorites_twitter,followers_tiktok,following_tiktok,likes_tiktok,uploads_tiktok
2020-11-03,80800.0,5284635.0,,,2885.0,795.0,149.0,380.5,20.9,1432.0,165.0,328.0,572.0,,,,
2020-11-02,80600.0,5273450.0,,,2887.0,795.0,149.0,380.35,20.9,1428.0,165.0,326.0,568.0,,,,
2020-11-01,80400.0,5261781.0,,,2880.0,795.0,149.0,380.3,20.9,1420.0,165.0,323.0,566.0,,,,
2020-10-31,80300.0,5257640.0,,,2874.0,795.0,149.0,380.25,20.9,1415.0,164.0,322.0,565.0,,,,
2020-10-30,80000.0,5242395.0,,,2875.0,795.0,149.0,380.25,20.9,1418.0,164.0,321.0,564.0,,,,
2020-10-29,79800.0,5230350.0,,,2877.0,798.0,149.0,380.05,20.9,1416.0,164.0,321.0,564.0,,,,
2020-10-28,79600.0,5219256.0,,,2872.0,797.0,149.0,380.05,20.9,1414.0,164.0,321.0,564.0,,,,
2020-10-27,79400.0,5207233.0,,,2867.0,797.0,149.0,380.0,20.9,1415.0,164.0,319.0,563.0,,,,
2020-10-26,79200.0,5195561.0,,,2861.0,797.0,149.0,380.0,20.9,1407.0,163.0,318.0,563.0,,,,
2020-10-25,79000.0,5185761.0,,,2851.0,797.0,149.0,379.8,20.9,1401.0,163.0,318.0,563.0,,,,
2020-10-24,78800.0,5172729.0,,,2848.0,797.0,149.0,379.45,20.9,1397.0,163.0,317.0,563.0,,,,
2020-10-23,78600.0,5163775.0,,,2848.0,797.0,149.0,379.35,20.9,1395.0,162.0,317.0,563.0,,,,
2020-10-22,78400.0,5153175.0,,,2845.0,796.0,149.0,379.3,20.9,1389.0,162.0,317.0,563.0,,,,
2020-10-21,78200.0,5141565.0,,,2836.0,795.0,149.0,379.3,20.9,1388.0,162.0,316.0,558.0,,,,
2020-10-20,78000.0,5129869.0,,,2830.0,796.0,149.0,379.25,20.9,1388.0,162.0,315.0,557.0,,,,
2020-10-19,77800.0,5120138.0,,,2832.0,797.0,149.0,379.2,20.9,1386.0,162.0,315.0,557.0,,,,
2020-10-18,77600.0,5114586.0,,,2831.0,798.0,149.0,379.2,20.9,1383.0,162.0,315.0,557.0,,,,
2020-10-17,77400.0,5100179.0,,,2825.0,798.0,149.0,379.2,20.9,1382.0,162.0,315.0,557.0,,,,
2020-10-16,77200.0,5092484.0,,,2818.0,798.0,149.0,379.15,20.9,1378.0,162.0,315.0,559.0,,,,
2020-10-15,77000.0,5082297.0,,,2813.0,798.0,149.0,379.15,20.9,1374.0,162.0,315.0,559.0,,,,
2020-10-14,76500.0,5058744.0,,,2807.0,798.0,149.0,379.1,20.9,1371.0,162.0,315.0,559.0,,,,
2020-10-13,76300.0,5051801.0,,,2804.0,798.0,149.0,379.1,20.9,1369.0,162.0,315.0,559.0,,,,
2020-10-12,76200.0,5047315.0,,,2802.0,798.0,149.0,379.1,20.9,1363.0,162.0,315.0,559.0,,,,
2020-10-11,76000.0,5037481.0,,,2796.0,798.0,149.0,378.75,20.9,1360.0,162.0,314.0,558.0,,,,
2020-10-10,75700.0,5023531.0,,,2789.0,798.0,149.0,378.55,20.9,1356.0,163.0,314.0,558.0,,,,
2020-10-09,75500.0,5013759.0,,,2790.0,798.0,149.0,378.55,20.9,1352.0,163.0,313.0,556.0,,,,
2020-10-08,75300.0,5005464.0,,,2783.0,797.0,149.0,378.55,20.9,1348.0,163.0,310.0,555.0,,,,
2020-10-07,75100.0,4992541.0,,,2778.0,798.0,149.0,377.85,20.9,1347.0,164.0,308.0,554.0,,,,
2020-10-06,75000.0,4987630.0,,,2773.0,799.0,149.0,377.75,20.9,1342.0,162.0,308.0,554.0,,,,
2020-10-05,74700.0,4970281.0,,,2774.0,799.0,149.0,377.7,20.9,1338.0,162.0,306.0,554.0,,,,
2020-10-04,74500.0,4955774.0,,,2767.0,799.0,149.0,377.7,20.9,1335.0,162.0,306.0,554.0,,,,
2020-10-03,74300.0,4949163.0,,,2761.0,799.0,149.0,377.5,20.9,1331.0,162.0,306.0,554.0,,,,
2020-10-02,74100.0,4941581.0,,,2758.0,798.0,149.0,377.5,20.9,1327.0,162.0,305.0,555.0,,,,
2020-10-01,74000.0,4932773.0,,,2753.0,798.0,149.0,377.1,20.9,1321.0,162.0,297.0,548.0,,,,
2020-09-30,73800.0,4920142.0,,,2745.0,796.0,149.0,377.0,20.8,1314.0,161.0,295.0,548.0,,,,
2020-09-29,73700.0,4912911.0,,,2742.0,796.0,149.0,376.7,20.8,1313.0,161.0,295.0,547.0,,,,
2020-09-28,73600.0,4908814.0,,,2741.0,797.0,149.0,376.7,20.8,1315.0,161.0,295.0,546.0,,,,
2020-09-27,73400.0,4895199.0,,,2736.0,797.0,149.0,376.7,20.8,1312.0,161.0,295.0,546.0,,,,
2020-09-26,73200.0,4886732.0,,,2734.0,797.0,149.0,376.7,20.8,1312.0,161.0,295.0,546.0,,,,
2020-09-25,73100.0,4878534.0,,,2734.0,797.0,149.0,376.7,20.8,1307.0,161.0,295.0,546.0,,,,
2020-09-24,72900.0,4869974.0,,,2729.0,797.0,149.0,376.65,20.8,1302.0,161.0,293.0,546.0,,,,
2020-09-23,72800.0,4859998.0,,,2730.0,797.0,149.0,377.4,20.8,1298.0,161.0,292.0,545.0,,,,
2020-09-22,72600.0,4849474.0,,,2719.0,796.0,149.0,377.4,20.8,1289.0,161.0,292.0,545.0,,,,
2020-09-21,72500.0,4842055.0,,,2715.0,798.0,149.0,377.4,20.8,1281.0,161.0,292.0,545.0,,,,
2020-09-20,72200.0,4830893.0,,,2711.0,806.0,149.0,377.1,20.8,1276.0,161.0,292.0,545.0,,,,
2020-09-19,72100.0,4823081.0,,,2707.0,806.0,149.0,377.1,20.8,1276.0,161.0,292.0,545.0,,,,
2020-09-18,72000.0,4815447.0,,,2704.0,806.0,149.0,377.0,20.8,1273.0,161.0,292.0,545.0,,,,
2020-09-17,71800.0,4808985.0,,,2702.0,806.0,149.0,377.0,20.8,1270.0,161.0,292.0,545.0,,,,
2020-09-16,71700.0,4798371.0,,,2701.0,806.0,149.0,377.0,20.8,1265.0,159.0,292.0,545.0,,,,
2020-09-15,71500.0,4788211.0,,,2699.0,807.0,149.0,376.85,20.8,1261.0,159.0,292.0,545.0,,,,
2020-09-14,71300.0,4780314.0,,,2693.0,808.0,149.0,376.8,20.8,1258.0,157.0,292.0,545.0,,,,
2020-09-13,71100.0,4768414.0,,,2692.0,808.0,149.0,376.8,20.8,1252.0,157.0,292.0,544.0,,,,
2020-09-12,70900.0,4759759.0,,,2687.0,809.0,149.0,376.75,20.8,1247.0,157.0,291.0,543.0,,,,
2020-09-11,70800.0,4751398.0,,,2686.0,809.0,149.0,376.7,20.8,1244.0,157.0,291.0,542.0,,,,
2020-09-10,70600.0,4743511.0,,,2684.0,808.0,149.0,376.6,20.8,,,,,,,,
2020-09-09,70400.0,4733808.0,,,2678.0,807.0,149.0,376.45,20.8,1235.0,157.0,291.0,539.0,,,,
2020-09-08,70200.0,4722423.0,,,2669.0,807.0,149.0,376.45,20.8,1229.0,157.0,291.0,540.0,,,,
2020-09-07,70000.0,4712884.0,,,2664.0,806.0,149.0,376.05,20.8,1231.0,168.0,291.0,540.0,,,,
2020-09-06,69900.0,4708724.0,,,2657.0,806.0,149.0,375.9,20.8,1228.0,168.0,291.0,541.0,,,,
2020-09-05,69600.0,4696719.0,,,2652.0,807.0,149.0,375.05,20.8,1220.0,166.0,290.0,538.0,,,,
2020-09-04,69500.0,4689159.0,,,2648.0,808.0,149.0,374.0,20.45,1218.0,166.0,290.0,538.0,,,,
2020-09-03,69300.0,4680051.0,,,2644.0,807.0,149.0,373.4,20.35,1215.0,166.0,290.0,538.0,,,,
2020-09-02,69100.0,4670104.0,,,2641.0,807.0,149.0,373.15,20.2,1213.0,166.0,290.0,538.0,,,,
2020-09-01,68900.0,4660826.0,,,2630.0,807.0,149.0,372.5,20.15,1209.0,165.0,290.0,538.0,,,,
2020-08-31,68800.0,4651956.0,,,2626.0,812.0,149.0,372.5,20.15,1203.0,165.0,289.0,535.0,,,,
2020-08-30,68600.0,4643145.0,,,2625.0,812.0,149.0,372.45,20.15,1199.0,164.0,289.0,535.0,,,,
2020-08-29,68500.0,4635646.0,,,2623.0,812.0,149.0,372.45,20.15,1197.0,164.0,273.0,532.0,,,,
2020-08-28,68400.0,4627426.0,,,2615.0,812.0,149.0,371.8,20.1,1194.0,164.0,273.0,529.0,,,,
2020-08-27,68200.0,4619042.0,,,2611.0,811.0,149.0,371.8,20.1,1188.0,164.0,274.0,530.0,,,,
2020-08-26,68100.0,4610900.0,,,2609.0,823.0,149.0,371.8,20.1,1184.0,164.0,274.0,530.0,,,,
2020-08-25,67900.0,4602781.0,,,2604.0,823.0,149.0,371.75,20.1,1182.0,164.0,274.0,529.0,,,,
2020-08-24,67800.0,4593199.0,,,2602.0,823.0,149.0,371.7,20.1,1181.0,164.0,272.0,528.0,,,,
2020-08-23,67700.0,4587493.0,,,2596.0,823.0,149.0,371.7,20.1,1181.0,163.0,270.0,526.0,,,,
2020-08-22,67500.0,4576263.0,,,2589.0,822.0,149.0,371.55,20.1,1175.0,163.0,269.0,526.0,,,,
2020-08-21,67300.0,4567781.0,,,2589.0,822.0,149.0,371.55,20.1,1174.0,163.0,269.0,526.0,,,,
2020-08-20,67200.0,4563894.0,,,2589.0,822.0,149.0,371.3,20.05,1175.0,163.0,269.0,526.0,,,,
2020-08-19,67000.0,4551776.0,,,2581.0,822.0,149.0,371.1,19.95,1173.0,163.0,269.0,525.0,,,,
2020-08-18,66700.0,4538910.0,,,2572.0,822.0,149.0,371.0,20.0,1166.0,163.0,265.0,523.0,,,,
2020-08-17,66500.0,4530103.0,,,2569.0,822.0,149.0,342.68,17.48,1162.0,163.0,263.0,521.0,,,,
2020-08-16,66300.0,4520708.0,,,2567.0,822.0,149.0,342.6,17.48,1157.0,163.0,263.0,521.0,,,,
2020-08-15,66100.0,4512027.0,,,2563.0,822.0,149.0,342.48,17.48,1157.0,163.0,263.0,521.0,,,,
2020-08-14,65900.0,4503026.0,,,2560.0,822.0,149.0,342.48,17.48,1152.0,163.0,263.0,520.0,,,,
2020-08-13,65800.0,4493037.0,,,2555.0,822.0,149.0,342.44,17.48,1150.0,163.0,262.0,519.0,,,,
2020-08-12,65600.0,4485027.0,,,2545.0,822.0,149.0,342.24,17.48,1146.0,163.0,261.0,518.0,,,,
2020-08-11,65400.0,4478597.0,,,2540.0,822.0,149.0,342.2,17.44,1144.0,163.0,261.0,518.0,,,,
2020-08-09,65100.0,4459799.0,,,2524.0,820.0,149.0,342.0,17.4,1137.0,163.0,261.0,517.0,,,,
2020-08-08,64900.0,4448709.0,,,2514.0,821.0,149.0,341.92,17.4,1134.0,163.0,261.0,517.0,,,,
2020-08-07,64600.0,4436322.0,,,2514.0,821.0,149.0,341.92,17.4,1132.0,163.0,261.0,517.0,,,,
2020-08-05,64300.0,4419500.0,,,2506.0,820.0,149.0,341.92,17.4,1127.0,162.0,260.0,516.0,,,,
2020-08-04,64100.0,4409791.0,,,2500.0,820.0,149.0,341.84,17.4,1122.0,162.0,260.0,516.0,,,,
2020-08-03,63800.0,4395476.0,,,2498.0,820.0,149.0,341.72,17.4,1120.0,162.0,259.0,516.0,,,,
2020-08-01,63500.0,4384516.0,,,2483.0,820.0,149.0,341.28,17.4,1112.0,162.0,259.0,516.0,,,,
2020-07-31,63200.0,4371136.0,,,2477.0,819.0,149.0,341.2,17.4,1110.0,162.0,252.0,515.0,,,,
2020-07-30,63000.0,4358343.0,,,2470.0,818.0,149.0,341.2,17.4,1106.0,159.0,252.0,511.0,,,,
2020-07-28,62800.0,4344679.0,,,2454.0,820.0,149.0,340.96,17.4,1096.0,159.0,250.0,511.0,,,,
2020-07-27,62600.0,4333758.0,,,2454.0,820.0,149.0,341.04,17.4,1090.0,159.0,250.0,511.0,,,,
2020-07-26,62500.0,4328039.0,,,2451.0,820.0,149.0,341.08,17.4,1086.0,159.0,250.0,510.0,,,,
2020-07-25,62200.0,4315800.0,,,2446.0,821.0,149.0,341.04,17.4,1084.0,159.0,250.0,510.0,,,,
2020-07-24,62100.0,4306840.0,,,2440.0,820.0,149.0,340.72,17.4,1081.0,159.0,250.0,511.0,,,,
2020-07-23,61900.0,4298246.0,,,2438.0,820.0,149.0,340.72,17.4,1079.0,159.0,250.0,511.0,,,,
2020-07-22,61800.0,4289335.0,,,2441.0,820.0,149.0,340.68,17.4,1072.0,159.0,250.0,510.0,,,,
2020-07-21,61700.0,4285689.0,,,2430.0,820.0,149.0,340.44,17.36,1067.0,159.0,250.0,509.0,,,,
2020-07-20,61500.0,4271121.0,,,2428.0,820.0,149.0,340.36,17.36,1059.0,159.0,250.0,508.0,,,,
2020-07-19,61300.0,4265639.0,,,2423.0,820.0,149.0,340.4,17.36,1052.0,159.0,250.0,508.0,,,,
2020-07-18,61000.0,4250899.0,,,2414.0,821.0,149.0,340.24,17.36,1049.0,159.0,245.0,505.0,,,,
2020-07-17,60900.0,4241411.0,,,2416.0,821.0,149.0,340.2,17.36,1041.0,159.0,245.0,505.0,,,,
2020-07-16,60700.0,4231933.0,,,2408.0,821.0,149.0,340.08,17.36,1037.0,159.0,233.0,494.0,,,,
2020-07-15,60500.0,4222392.0,,,2402.0,821.0,149.0,339.4,17.16,1033.0,159.0,231.0,490.0,,,,
2020-07-14,60400.0,4217887.0,,,2393.0,820.0,149.0,339.2,17.16,1027.0,159.0,230.0,486.0,,,,
2020-07-13,60200.0,4207789.0,,,2385.0,819.0,149.0,339.2,17.16,1021.0,159.0,229.0,485.0,,,,
2020-07-12,60000.0,4194424.0,,,2376.0,819.0,149.0,339.12,17.16,1011.0,159.0,223.0,481.0,,,,
2020-07-11,59700.0,4180819.0,,,2368.0,818.0,149.0,338.12,17.16,1007.0,159.0,219.0,478.0,,,,
2020-07-10,59500.0,4172547.0,,,2362.0,820.0,149.0,338.08,17.16,1005.0,159.0,219.0,466.0,,,,
2020-07-09,59300.0,4163187.0,,,2363.0,821.0,149.0,337.84,17.16,1000.0,159.0,218.0,466.0,,,,
2020-07-08,59200.0,4154263.0,,,2358.0,822.0,149.0,337.96,17.16,996.0,159.0,218.0,466.0,,,,
2020-07-07,59100.0,4149197.0,,,2355.0,823.0,149.0,337.92,17.16,989.0,159.0,218.0,465.0,,,,
2020-07-06,58800.0,4135416.0,,,2355.0,824.0,149.0,337.84,17.16,986.0,159.0,218.0,463.0,,,,
2020-07-05,58700.0,4127874.0,,,2346.0,823.0,149.0,337.72,17.16,981.0,159.0,218.0,463.0,,,,
2020-07-04,58500.0,4120255.0,,,2344.0,821.0,149.0,337.24,17.16,978.0,159.0,217.0,462.0,,,,
2020-07-03,58400.0,4112822.0,,,2336.0,820.0,149.0,336.92,17.16,976.0,159.0,217.0,462.0,,,,
2020-07-02,58200.0,4102112.0,,,2330.0,819.0,149.0,336.84,17.16,977.0,159.0,216.0,460.0,,,,
2020-07-01,58100.0,4096624.0,,,2327.0,819.0,149.0,336.84,17.16,973.0,159.0,216.0,460.0,,,,
2020-06-30,57900.0,4086633.0,,,2324.0,819.0,149.0,336.72,17.16,974.0,159.0,216.0,460.0,,,,
2020-06-29,57700.0,4073918.0,,,2317.0,819.0,149.0,336.52,17.16,970.0,159.0,216.0,460.0,,,,
2020-06-28,57500.0,4063645.0,,,2313.0,818.0,149.0,336.56,17.16,965.0,159.0,214.0,460.0,,,,
2020-06-27,57300.0,4053706.0,,,2306.0,818.0,149.0,335.88,17.16,965.0,159.0,214.0,460.0,,,,
2020-06-25,57100.0,4038531.0,,,2295.0,820.0,148.0,320.52,15.28,955.0,159.0,214.0,460.0,,,,
2020-06-24,56900.0,4030140.0,,,2284.0,820.0,148.0,320.36,15.24,952.0,159.0,214.0,459.0,,,,
2020-06-23,56600.0,4022472.0,,,2273.0,820.0,148.0,320.2,15.16,950.0,159.0,214.0,456.0,,,,
2020-06-22,56500.0,4011995.0,,,2268.0,820.0,148.0,320.08,15.16,944.0,159.0,214.0,456.0,,,,
2020-06-21,56200.0,3997760.0,,,2262.0,820.0,148.0,320.08,15.16,935.0,159.0,214.0,454.0,,,,
2020-06-20,56100.0,3988757.0,,,2256.0,820.0,148.0,320.04,15.16,931.0,159.0,214.0,454.0,,,,
2020-06-19,55900.0,3978040.0,,,2252.0,820.0,148.0,319.76,15.16,926.0,159.0,214.0,454.0,,,,
2020-06-18,55700.0,3968695.0,,,2250.0,821.0,148.0,320.04,15.16,924.0,159.0,213.0,451.0,,,,
2020-06-17,55500.0,3960560.0,,,2244.0,821.0,148.0,319.96,15.16,922.0,159.0,211.0,450.0,,,,
2020-06-16,55400.0,3953803.0,,,2236.0,821.0,148.0,319.92,15.16,913.0,159.0,211.0,450.0,,,,
2020-06-15,55100.0,3938915.0,,,2232.0,821.0,148.0,319.92,15.12,911.0,159.0,211.0,450.0,,,,
2020-06-14,54800.0,3927782.0,,,2225.0,821.0,148.0,319.88,15.12,910.0,159.0,210.0,449.0,,,,
2020-06-12,54400.0,3904910.0,,,2211.0,821.0,148.0,319.08,15.12,906.0,159.0,210.0,449.0,,,,
2020-06-10,54000.0,3887137.0,,,2203.0,820.0,148.0,319.08,15.16,898.0,159.0,210.0,447.0,,,,
2020-06-09,53700.0,3874597.0,,,2196.0,820.0,148.0,319.0,15.16,898.0,159.0,209.0,447.0,,,,
2020-06-08,53500.0,3859719.0,,,2191.0,821.0,148.0,318.96,15.16,895.0,159.0,208.0,445.0,,,,
2020-06-07,53200.0,3846546.0,,,2186.0,820.0,148.0,318.0,15.16,895.0,159.0,208.0,445.0,,,,
2020-06-06,53000.0,3836980.0,,,2183.0,820.0,148.0,317.92,15.16,893.0,159.0,208.0,444.0,,,,
2020-06-05,52800.0,3826705.0,,,2176.0,820.0,148.0,317.68,15.16,891.0,159.0,208.0,444.0,,,,
2020-06-04,52600.0,3815834.0,,,,,,,,,,,,,,,
2020-06-03,52400.0,3805658.0,,,,,,,,,,,,,,,
2020-06-02,52300.0,3798072.0,,,2170.0,822.0,148.0,317.6,15.16,,,,,,,,
2020-06-01,52000.0,3783044.0,,,2156.0,822.0,148.0,317.48,15.08,878.0,158.0,207.0,443.0,,,,
2020-05-31,51700.0,3772710.0,,,2144.0,822.0,148.0,317.12,15.0,878.0,158.0,207.0,443.0,,,,
2020-05-30,51600.0,3763247.0,,,2144.0,822.0,148.0,316.44,15.0,877.0,158.0,206.0,441.0,,,,
2020-05-29,51400.0,3753569.0,,,2138.0,824.0,148.0,315.44,14.96,872.0,158.0,206.0,440.0,,,,
2020-05-28,51200.0,3741973.0,,,2130.0,824.0,147.0,307.84,13.64,869.0,158.0,206.0,437.0,,,,
2020-05-27,51000.0,3730952.0,,,2124.0,824.0,147.0,307.8,13.6,871.0,158.0,205.0,434.0,,,,
2020-05-26,50700.0,3719088.0,,,2114.0,824.0,147.0,307.76,13.56,870.0,158.0,205.0,433.0,,,,
2020-05-25,50500.0,3704435.0,,,2101.0,824.0,147.0,307.44,13.56,867.0,158.0,204.0,433.0,,,,
2020-05-24,50300.0,3698172.0,,,2095.0,824.0,147.0,307.44,13.56,859.0,158.0,204.0,432.0,,,,
2020-05-23,49900.0,3680358.0,,,2073.0,824.0,147.0,307.36,13.56,859.0,158.0,204.0,432.0,,,,
2020-05-22,49700.0,3674182.0,,,2071.0,824.0,147.0,306.92,13.56,852.0,158.0,204.0,431.0,,,,
2020-05-21,49400.0,3657669.0,,,2061.0,824.0,147.0,306.84,13.56,843.0,158.0,204.0,430.0,,,,
2020-05-20,49100.0,3648233.0,,,2059.0,823.0,147.0,306.72,13.56,839.0,158.0,204.0,430.0,,,,
2020-05-19,48900.0,3637641.0,,,2052.0,823.0,147.0,306.68,13.56,836.0,158.0,204.0,429.0,,,,
2020-05-18,48400.0,3624472.0,,,2045.0,824.0,147.0,305.88,13.56,832.0,158.0,204.0,429.0,,,,
2020-05-17,48200.0,3613636.0,,,2037.0,824.0,147.0,305.88,13.56,822.0,159.0,204.0,428.0,,,,
2020-05-16,48000.0,3604765.0,,,2032.0,824.0,147.0,305.76,13.56,820.0,159.0,203.0,427.0,,,,
2020-05-15,47800.0,3594227.0,,,2024.0,824.0,147.0,305.68,13.52,816.0,159.0,203.0,426.0,,,,
2020-05-14,47600.0,3583343.0,,,2023.0,824.0,147.0,305.68,13.52,807.0,157.0,198.0,420.0,,,,
2020-05-13,47400.0,3571580.0,,,2014.0,824.0,147.0,305.6,13.52,,,,,,,,
2020-05-12,47200.0,3557550.0,,,2010.0,825.0,147.0,305.64,13.52,798.0,157.0,196.0,419.0,,,,
2020-05-11,46900.0,3541387.0,,,2001.0,825.0,147.0,305.64,13.52,794.0,156.0,196.0,418.0,,,,
2020-05-10,46700.0,3530639.0,,,1996.0,825.0,147.0,305.04,13.4,,,,,,,,
2020-05-09,46500.0,3520530.0,,,1985.0,825.0,147.0,304.56,13.36,,,,,,,,
2020-05-08,46200.0,3506578.0,,,1981.0,825.0,147.0,304.56,13.36,770.0,156.0,194.0,416.0,,,,
2020-05-07,46100.0,3500051.0,,,1973.0,825.0,147.0,304.08,13.32,760.0,156.0,194.0,414.0,,,,
2020-05-06,45700.0,3484293.0,,,1972.0,825.0,147.0,303.12,13.2,753.0,156.0,194.0,414.0,,,,
2020-05-05,45600.0,3472113.0,,,1963.0,825.0,147.0,303.16,13.2,749.0,156.0,194.0,412.0,,,,
2020-05-04,45300.0,3459939.0,,,1956.0,825.0,147.0,302.96,13.2,740.0,155.0,194.0,411.0,,,,
2020-05-03,45200.0,3453357.0,,,1948.0,825.0,147.0,302.84,13.2,733.0,155.0,194.0,411.0,,,,
2020-05-01,44700.0,3428412.0,,,1935.0,824.0,147.0,302.76,13.2,723.0,152.0,191.0,409.0,,,,
2020-04-30,44300.0,3410881.0,,,1930.0,824.0,147.0,302.68,13.2,721.0,152.0,191.0,408.0,,,,
2020-04-29,44100.0,3405287.0,,,1923.0,824.0,147.0,302.6,13.16,718.0,152.0,191.0,408.0,,,,
2020-04-28,43900.0,3394309.0,,,1913.0,824.0,147.0,302.48,13.16,714.0,152.0,190.0,406.0,,,,
2020-04-27,43700.0,3381474.0,,,1903.0,824.0,147.0,302.48,13.16,710.0,151.0,190.0,406.0,,,,
2020-04-26,43300.0,3362523.0,,,1897.0,824.0,147.0,302.28,13.16,704.0,148.0,189.0,404.0,,,,
2020-04-25,43100.0,3353463.0,,,1892.0,825.0,147.0,302.24,13.16,698.0,148.0,189.0,404.0,,,,
2020-04-24,42900.0,3340132.0,,,1889.0,824.0,147.0,302.16,13.16,695.0,148.0,189.0,404.0,,,,
2020-04-23,42600.0,3324522.0,,,1878.0,824.0,147.0,302.2,13.16,,,,,,,,
2020-04-22,42500.0,3319892.0,,,1872.0,824.0,147.0,302.2,13.16,,,,,,,,
2020-04-21,42300.0,3304631.0,,,1865.0,824.0,147.0,302.2,13.16,,,,,,,,
2020-04-20,42000.0,3290973.0,,,1863.0,824.0,147.0,302.12,13.16,,,,,,,,
2020-04-19,41800.0,3276086.0,,,1849.0,824.0,147.0,302.04,13.12,,,,,,,,
2020-04-18,41600.0,3264560.0,,,1838.0,824.0,147.0,301.4,13.12,,,,,,,,
2020-04-17,41300.0,3252348.0,,,1829.0,824.0,147.0,301.2,13.12,,,,,,,,
2020-04-16,41100.0,3240718.0,,,1815.0,826.0,147.0,299.28,13.0,,,,,,,,
2020-04-15,40800.0,3223322.0,,,1809.0,826.0,146.0,295.04,11.96,,,,,,,,
2020-04-14,40600.0,3210565.0,,,1804.0,827.0,146.0,294.88,11.96,,,,,,,,
2020-04-13,40400.0,3201658.0,,,1793.0,827.0,146.0,294.36,11.96,,,,,,,,
2020-04-12,40200.0,3191101.0,,,1784.0,827.0,146.0,294.32,11.96,,,,,,,,
2020-04-11,40000.0,3178043.0,,,1775.0,826.0,146.0,294.16,11.96,,,,,,,,
2020-04-10,39700.0,3159132.0,,,1766.0,827.0,146.0,294.08,11.96,,,,,,,,
2020-04-09,39500.0,3148074.0,,,1760.0,827.0,146.0,294.0,11.96,,,,,,,,
2020-04-08,39300.0,3136328.0,,,1753.0,827.0,146.0,293.96,11.96,,,,,,,,
2020-04-07,39100.0,3121236.0,,,1738.0,827.0,146.0,293.96,11.96,,,,,,,,
2020-04-06,38900.0,3108779.0,,,1720.0,827.0,146.0,293.8,11.96,,,,,,,,
2020-04-05,38700.0,3097357.0,,,1709.0,828.0,146.0,292.76,11.96,,,,,,,,
2020-04-04,38500.0,3087795.0,,,1703.0,828.0,146.0,292.56,11.96,,,,,,,,
2020-04-03,38400.0,3077920.0,,,1699.0,828.0,146.0,292.56,11.96,,,,,,,,
2020-04-02,38200.0,3068360.0,,,1696.0,828.0,146.0,292.52,11.96,,,,,,,,
2020-04-01,38000.0,3057045.0,,,1688.0,827.0,146.0,292.16,11.96,,,,,,,,
2020-03-31,37800.0,3041574.0,,,1685.0,827.0,146.0,292.08,11.96,,,,,,,,
2020-03-30,37600.0,3028995.0,,,1683.0,827.0,146.0,292.04,11.92,,,,,,,,
2020-03-29,37400.0,3016650.0,,,1677.0,826.0,146.0,291.96,11.88,,,,,,,,
2020-03-28,37100.0,3004177.0,,,1671.0,825.0,146.0,291.88,11.88,,,,,,,,
2020-03-27,36900.0,2993014.0,,,1665.0,825.0,146.0,291.88,11.88,,,,,,,,
2020-03-26,36700.0,2984757.0,,,1654.0,824.0,146.0,291.8,11.88,,,,,,,,
2020-03-25,36600.0,2976681.0,,,1649.0,825.0,146.0,290.84,11.88,,,,,,,,
2020-03-24,36300.0,2960325.0,,,1639.0,825.0,146.0,290.48,11.88,,,,,,,,
2020-03-23,36100.0,2948722.0,,,1634.0,825.0,146.0,290.4,11.88,,,,,,,,
2020-03-22,35900.0,2937059.0,,,1622.0,825.0,146.0,290.44,11.84,,,,,,,,
2020-03-21,35700.0,2926114.0,,,1620.0,825.0,146.0,290.2,11.84,,,,,,,,
2020-03-20,35500.0,2919693.0,,,1619.0,825.0,146.0,289.08,11.84,,,,,,,,
2020-03-19,35400.0,2909421.0,,,1615.0,826.0,146.0,288.04,11.84,,,,,,,,
